food_code,food_name,primarysource,energy_kj,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,sfa_mg,mufa_mg,pufa_mg,cholesterol_mg,calcium_mg,phosphorus_mg,magnesium_mg,sodium_mg,potassium_mg,iron_mg,copper_mg,selenium_ug,chromium_mg,manganese_mg,molybdenum_mg,zinc_mg,vita_ug,vite_mg,vitd2_ug,vitd3_ug,vitk1_ug,vitk2_ug,folate_ug,vitb1_mg,vitb2_mg,vitb3_mg,vitb5_mg,vitb6_mg,vitb7_ug,vitb9_ug,vitc_mg,carotenoids_ug,servings_unit,unit_serving_energy_kj,unit_serving_energy_kcal,unit_serving_carb_g,unit_serving_protein_g,unit_serving_fat_g,unit_serving_freesugar_g,unit_serving_fibre_g,unit_serving_sfa_mg,unit_serving_mufa_mg,unit_serving_pufa_mg,unit_serving_cholesterol_mg,unit_serving_calcium_mg,unit_serving_phosphorus_mg,unit_serving_magnesium_mg,unit_serving_sodium_mg,unit_serving_potassium_mg,unit_serving_iron_mg,unit_serving_copper_mg,unit_serving_selenium_ug,unit_serving_chromium_mg,unit_serving_manganese_mg,unit_serving_molybdenum_mg,unit_serving_zinc_mg,unit_serving_vita_ug,unit_serving_vite_mg,unit_serving_vitd2_ug,unit_serving_vitd3_ug,unit_serving_vitk1_ug,unit_serving_vitk2_ug,unit_serving_folate_ug,unit_serving_vitb1_mg,unit_serving_vitb2_mg,unit_serving_vitb3_mg,unit_serving_vitb5_mg,unit_serving_vitb6_mg,unit_serving_vitb7_ug,unit_serving_vitb9_ug,unit_serving_vitc_mg,unit_serving_carotenoids_ug
BFP552,Cereal pulse mix with amylase rice flour,bfp_manual,637.02,151.57,27.8,4.27,2.74,8.84,3.47,331.61,516.24,1635.37,0.0,12.61,91.45,34.43,1.03,96.86,1.19,0.14,12.81,0.0,0.83,0.02,0.8,0.0,1.23,3.16,0.0,1.18,0.0,22.01,0.13,0.05,0.71,0.3,0.09,0.84,22.01,0.0,69.33,,541.47,128.84,23.63,3.63,2.33,7.51,2.95,281.87,438.8,1390.07,0.0,10.72,77.73,29.27,0.87,82.33,1.01,0.12,10.89,0.0,0.71,0.01,0.68,0.0,1.04,2.69,0.0,1.0,0.0,18.71,0.11,0.04,0.6,0.26,0.08,0.71,18.71,0.0,58.93
BFP553,Banana groundnut paste/puree,bfp_manual,892.0,213.19,36.15,4.27,5.45,31.67,1.7,1680.27,2208.71,1249.33,0.0,74.93,96.68,65.75,16.85,357.4,1.9,0.16,0.63,0.01,0.49,0.11,0.6,0.0,0.53,0.91,0.0,0.91,0.0,20.9,0.08,0.06,1.31,0.38,0.4,1.39,20.9,3.02,151.83,,892.0,213.19,36.15,4.27,5.45,31.67,1.7,1680.27,2208.71,1249.33,0.0,74.93,96.68,65.75,16.85,357.4,1.9,0.16,0.63,0.01,0.49,0.11,0.6,0.0,0.53,0.91,0.0,0.91,0.0,20.9,0.08,0.06,1.31,0.38,0.4,1.39,20.9,3.02,151.83
BFP554,Rice dal porridge (Chawal dal ki khichdi/khichri),bfp_manual,1603.9,383.33,65.04,10.8,8.33,26.54,4.51,1734.27,3712.15,2466.53,0.0,50.46,198.16,100.09,12.33,465.8,2.76,0.41,6.17,0.01,0.95,0.32,1.45,0.0,0.93,1.77,0.0,1.93,0.0,35.6,0.23,0.06,3.46,0.66,0.37,0.69,35.6,0.0,102.77,,534.63,127.78,21.68,3.6,2.78,8.85,1.5,578.09,1237.38,822.18,0.0,16.82,66.05,33.36,4.11,155.27,0.92,0.14,2.06,0.0,0.32,0.11,0.48,0.0,0.31,0.59,0.0,0.64,0.0,11.87,0.08,0.02,1.15,0.22,0.12,0.23,11.87,0.0,34.26
BFP555,Lentils and semolina porridge (Dal suji porridge/daliya),bfp_manual,490.75,117.29,23.19,3.26,1.06,13.84,1.44,573.02,254.58,91.76,0.0,44.74,63.19,30.44,9.64,188.0,1.22,0.11,3.79,0.0,0.36,0.09,0.47,0.0,0.08,0.99,0.0,0.53,0.0,10.74,0.06,0.03,0.22,0.26,0.14,0.56,10.74,0.4,101.32,,981.5,234.58,46.38,6.52,2.12,27.68,2.88,1146.04,509.15,183.53,0.0,89.49,126.38,60.89,19.27,376.0,2.44,0.22,7.58,0.01,0.71,0.18,0.94,0.0,0.16,1.98,0.0,1.07,0.0,21.48,0.12,0.07,0.45,0.52,0.27,1.12,21.48,0.8,202.65
BFP556,Spinach khichri (Palak khichri/khichdi),bfp_manual,426.44,102.18,17.35,3.43,1.91,0.21,1.56,257.35,361.35,1153.24,0.0,10.43,60.07,23.26,69.59,170.86,0.65,0.14,4.51,0.0,0.29,0.07,0.42,0.0,0.94,0.19,0.0,22.68,0.0,18.74,0.07,0.03,0.59,0.25,0.06,0.38,18.74,2.02,695.11,,640.72,153.52,26.07,5.15,2.87,0.31,2.34,386.67,542.93,1732.75,0.0,15.67,90.26,34.94,104.56,256.72,0.97,0.21,6.77,0.0,0.43,0.11,0.63,0.0,1.41,0.28,0.0,34.07,0.0,28.15,0.1,0.04,0.89,0.37,0.09,0.57,28.15,3.03,1044.4
BFP557,Vegetable mix,bfp_manual,729.4,174.21,36.02,4.7,0.94,27.36,1.93,463.25,177.23,165.23,2.2,90.06,114.21,68.98,34.94,527.2,2.27,0.16,5.8,0.01,0.48,0.17,0.65,5.6,0.21,0.55,0.0,35.59,0.0,36.84,0.09,0.08,0.49,0.47,0.3,1.59,36.84,8.48,2006.25,,729.4,174.21,36.02,4.7,0.94,27.36,1.93,463.25,177.23,165.23,2.2,90.06,114.21,68.98,34.94,527.2,2.27,0.16,5.8,0.01,0.48,0.17,0.65,5.6,0.21,0.55,0.0,35.59,0.0,36.84,0.09,0.08,0.49,0.47,0.3,1.59,36.84,8.48,2006.25
BFP558,Lentils and wheat porridge (Dal wheat porridge/daliya ),bfp_manual,219.82,52.54,8.36,2.71,0.94,0.92,1.28,491.51,216.03,55.68,0.0,26.28,41.45,10.67,62.79,94.87,0.52,0.06,3.11,0.0,0.06,0.05,0.2,0.0,0.05,0.12,0.0,0.49,0.0,6.65,0.03,0.03,0.12,0.16,0.02,0.39,6.65,0.35,71.6,,374.24,89.44,14.24,4.62,1.6,1.56,2.19,836.8,367.79,94.8,0.0,44.74,70.57,18.17,106.9,161.52,0.89,0.11,5.3,0.0,0.1,0.08,0.35,0.0,0.09,0.2,0.0,0.83,0.0,11.32,0.04,0.05,0.21,0.27,0.03,0.66,11.32,0.6,121.9
BFP559,Maize porridge,bfp_manual,373.81,89.57,15.64,2.14,1.89,7.69,1.68,233.8,373.14,1107.69,0.0,17.02,46.79,31.35,5.59,140.18,1.11,0.1,3.07,0.0,0.24,0.04,0.43,0.0,0.84,3.08,0.0,19.6,0.0,14.11,0.06,0.02,0.34,0.12,0.11,0.39,14.11,1.78,678.19,,635.47,152.27,26.59,3.64,3.21,13.07,2.86,397.46,634.33,1883.06,0.0,28.94,79.54,53.3,9.5,238.3,1.89,0.17,5.23,0.01,0.41,0.06,0.72,0.0,1.43,5.23,0.0,33.31,0.0,23.98,0.1,0.04,0.58,0.21,0.19,0.67,23.98,3.03,1152.92
BFP560,Spinach peanut burfi (Palak aur mungfali ki burfi),bfp_manual,444.17,105.37,13.59,3.36,4.39,11.5,2.07,924.58,1927.95,1329.58,0.0,40.95,54.41,56.97,19.52,331.67,1.61,0.18,1.23,0.01,0.64,0.05,0.53,0.0,0.98,0.85,0.0,135.68,0.0,68.63,0.13,0.05,1.32,0.2,0.09,1.89,68.63,12.62,3989.04,,1066.0,252.89,32.62,8.05,10.55,27.59,4.98,2219.0,4627.08,3191.0,0.0,98.29,130.59,136.72,46.85,796.0,3.86,0.43,2.94,0.03,1.52,0.12,1.28,0.0,2.36,2.03,0.0,325.63,0.0,164.72,0.3,0.13,3.17,0.47,0.21,4.54,164.72,30.28,9573.7
BFP561,Split bengal gram burfi/fudge (Channa dal burfi),bfp_manual,1215.63,287.36,54.63,4.65,7.09,43.38,2.06,3705.35,1780.56,857.82,15.06,16.44,45.51,13.65,2.53,64.96,0.62,0.1,0.82,0.0,0.34,0.0,0.35,56.45,0.87,0.01,0.0,1.86,0.0,39.64,0.09,0.03,0.39,0.26,0.09,1.75,39.64,0.98,122.35,piece,744.58,176.01,33.46,2.85,4.34,26.57,1.26,2269.52,1090.59,525.41,9.23,10.07,27.87,8.36,1.55,39.79,0.38,0.06,0.5,0.0,0.21,0.0,0.21,34.58,0.53,0.0,0.0,1.14,0.0,24.28,0.06,0.02,0.24,0.16,0.06,1.07,24.28,0.6,74.94
BFP563,Chickpea flour cookies (Sweet besan rounds/cookies),bfp_manual,867.72,207.01,39.64,4.29,3.42,30.66,2.56,1598.16,806.84,612.09,6.15,54.95,69.85,53.73,22.29,283.6,2.16,0.09,0.66,0.0,0.56,0.0,0.44,23.05,0.59,0.5,0.0,5.93,0.0,40.0,0.09,0.04,0.35,0.34,0.34,1.84,40.0,1.55,2402.1,piece,216.93,51.75,9.91,1.07,0.86,7.67,0.64,399.54,201.71,153.02,1.54,13.74,17.46,13.43,5.57,70.9,0.54,0.02,0.16,0.0,0.14,0.0,0.11,5.76,0.15,0.13,0.0,1.48,0.0,10.0,0.02,0.01,0.09,0.09,0.09,0.46,10.0,0.39,600.52
BFP564,Pearl millet mathri (Bajra mathri),bfp_manual,3231.65,785.08,7.42,1.82,83.12,0.16,1.36,11245.81,17198.65,50996.44,6.55,4.63,32.86,12.87,33.17,42.34,0.72,0.06,2.69,0.0,0.16,0.02,0.29,24.57,39.62,0.47,0.0,5.63,0.0,10.72,0.04,0.02,0.15,0.09,0.04,0.39,10.72,0.0,75.31,piece,4851.52,1178.6,11.14,2.74,124.79,0.24,2.04,16882.78,25819.47,76558.4,9.84,6.95,49.33,19.32,49.8,63.56,1.08,0.1,4.04,0.0,0.24,0.03,0.44,36.88,59.48,0.71,0.0,8.45,0.0,16.09,0.06,0.04,0.22,0.14,0.06,0.58,16.09,0.0,113.06
BFP565,Sesame biscuit (Til ke biscuit),bfp_manual,1767.18,424.03,53.65,8.27,19.34,29.73,6.83,7901.51,5889.74,4005.82,28.19,298.06,390.18,151.07,182.26,373.54,5.73,0.46,22.86,0.01,1.65,0.17,2.55,105.67,0.98,15.57,0.0,18.74,0.0,37.52,0.22,0.07,1.62,0.46,0.44,1.06,37.52,0.0,328.27,biscuit,256.98,61.66,7.8,1.2,2.81,4.32,0.99,1149.01,856.47,582.51,4.1,43.34,56.74,21.97,26.5,54.32,0.83,0.07,3.32,0.0,0.24,0.02,0.37,15.37,0.14,2.26,0.0,2.73,0.0,5.46,0.03,0.01,0.24,0.07,0.06,0.15,5.46,0.0,47.74
BFP566,Fermented bengal gram vada (Khameerikrit/Ufna hua channa dal ka vada),bfp_manual,2707.74,657.57,8.68,4.05,67.19,0.35,2.65,8077.97,13743.12,42453.15,0.0,20.5,63.67,36.88,63.87,267.47,1.38,0.15,6.54,0.01,0.42,0.03,0.63,0.0,32.98,0.9,0.0,50.21,0.0,43.03,0.07,0.03,0.36,0.42,0.06,0.78,43.03,4.39,1435.37,vada,2440.35,592.64,7.82,3.65,60.55,0.32,2.39,7280.27,12385.99,38260.9,0.0,18.47,57.38,33.24,57.56,241.06,1.25,0.14,5.89,0.01,0.38,0.03,0.57,0.0,29.72,0.81,0.0,45.25,0.0,38.78,0.06,0.03,0.32,0.38,0.05,0.7,38.78,3.95,1293.63
BFP568,Poshtik namak paras,bfp_manual,2534.41,613.39,19.52,6.49,56.58,0.87,4.55,9755.68,12694.79,31364.78,14.3,60.74,130.17,61.0,44.01,203.84,2.03,0.24,11.86,0.0,0.99,0.05,1.15,53.6,23.93,4.86,0.0,38.8,0.0,47.22,0.18,0.06,1.45,0.38,0.14,1.56,47.22,2.93,1098.6,piece,326.94,79.13,2.52,0.84,7.3,0.11,0.59,1258.48,1637.63,4046.06,1.85,7.84,16.79,7.87,5.68,26.3,0.26,0.03,1.53,0.0,0.13,0.01,0.15,6.91,3.09,0.63,0.0,5.01,0.0,6.09,0.02,0.01,0.19,0.05,0.02,0.2,6.09,0.38,141.72
BFP569,Soya chikki,bfp_manual,1764.45,423.7,62.89,7.18,15.51,45.47,3.55,8052.53,3834.54,1719.03,32.71,81.25,149.09,102.97,17.24,534.75,4.47,0.27,7.24,0.01,0.91,0.05,1.2,122.52,1.1,0.48,0.0,2.01,0.0,48.12,0.11,0.05,0.67,0.5,0.44,1.51,48.12,0.0,399.66,piece,1327.75,318.83,47.32,5.41,11.67,34.22,2.67,6059.53,2885.5,1293.57,24.61,61.14,112.19,77.48,12.97,402.4,3.37,0.2,5.45,0.01,0.68,0.04,0.9,92.2,0.83,0.36,0.0,1.51,0.0,36.21,0.08,0.04,0.5,0.38,0.33,1.14,36.21,0.0,300.74
BFP570,Besan bathua chilla/cheela,bfp_manual,1560.66,373.82,40.65,11.48,18.57,1.45,7.79,9987.05,4651.72,1968.96,40.83,64.75,183.83,70.42,166.36,274.89,2.68,0.27,19.19,0.0,1.8,0.04,1.61,153.03,1.93,4.63,0.0,40.64,0.0,80.83,0.3,0.19,1.51,0.77,0.26,3.25,80.83,6.81,989.88,cheela,470.15,112.61,12.24,3.46,5.6,0.44,2.35,3008.6,1401.33,593.15,12.3,19.51,55.38,21.22,50.12,82.81,0.81,0.08,5.78,0.0,0.54,0.01,0.48,46.1,0.58,1.39,0.0,12.24,0.0,24.35,0.09,0.06,0.45,0.23,0.08,0.98,24.35,2.05,298.2
BFP571,Wheat flour and nuts ladoos (Atta nuts ladoos),bfp_manual,1633.28,391.9,44.31,9.46,19.19,15.94,7.3,7707.38,6365.25,3664.81,25.45,127.29,249.13,124.38,8.07,338.21,4.01,0.44,24.3,0.01,1.7,0.18,2.23,95.38,1.39,10.94,0.0,8.28,0.0,36.14,0.28,0.09,2.82,0.57,0.3,0.88,36.14,0.0,328.79,ladoo,592.06,142.06,16.06,3.43,6.96,5.78,2.65,2793.93,2307.4,1328.49,9.23,46.14,90.31,45.09,2.93,122.6,1.45,0.16,8.81,0.0,0.62,0.06,0.81,34.58,0.5,3.97,0.0,3.0,0.0,13.1,0.1,0.03,1.02,0.21,0.11,0.32,13.1,0.0,119.18
BFP574,Atta dal burfi ,bfp_manual,1250.23,298.8,40.64,6.66,12.47,21.08,4.08,6250.71,3703.59,1401.16,23.81,17.07,140.06,57.29,3.56,268.58,1.56,0.3,16.97,0.0,0.81,0.19,1.1,89.23,0.91,3.32,0.0,1.52,0.0,23.4,0.16,0.05,1.43,0.45,0.09,0.33,23.4,0.0,320.47,piece,484.46,115.78,15.75,2.58,4.83,8.17,1.58,2422.15,1435.14,542.95,9.23,6.61,54.27,22.2,1.38,104.08,0.61,0.12,6.58,0.0,0.31,0.07,0.43,34.58,0.35,1.29,0.0,0.59,0.0,9.07,0.06,0.02,0.55,0.17,0.03,0.13,9.07,0.0,124.18
BFP575,Soya roti,bfp_manual,1183.77,283.96,40.03,9.18,9.23,1.58,8.71,1155.56,1720.72,5491.29,0.02,53.42,241.62,114.51,155.93,481.32,3.85,0.42,32.68,0.01,2.24,0.02,2.11,0.0,4.04,8.07,0.0,89.43,0.0,71.35,0.32,0.14,1.66,0.7,0.22,2.48,71.35,8.02,2758.77,roti,595.83,142.93,20.15,4.62,4.64,0.8,4.38,581.63,866.09,2763.95,0.01,26.89,121.61,57.64,78.49,242.26,1.94,0.21,16.45,0.01,1.13,0.01,1.06,0.0,2.04,4.06,0.0,45.01,0.0,35.91,0.16,0.07,0.84,0.35,0.11,1.25,35.91,4.04,1388.58
BFP579,Semolina idli (Suji/Rava idli),bfp_manual,864.39,206.39,33.67,9.34,3.47,3.42,5.85,1054.87,1133.82,911.02,3.48,100.85,193.19,53.71,185.02,413.85,2.34,0.31,9.58,0.01,1.15,0.08,1.57,8.86,0.51,3.6,0.0,55.65,0.0,58.64,0.21,0.14,1.2,0.66,0.13,1.82,58.64,5.43,1831.94,idli,256.08,61.14,9.98,2.77,1.03,1.01,1.73,312.5,335.9,269.89,1.03,29.88,57.23,15.91,54.81,122.6,0.69,0.09,2.84,0.0,0.34,0.02,0.47,2.63,0.15,1.07,0.0,16.49,0.0,17.37,0.06,0.04,0.35,0.2,0.04,0.54,17.37,1.61,542.71
BFP580,Poshtik chilla/cheela,bfp_manual,665.91,159.53,27.47,4.85,3.04,1.22,4.91,383.59,553.7,1811.44,0.0,18.18,138.23,55.64,97.18,150.74,2.1,0.21,22.06,0.0,1.27,0.02,1.25,0.0,1.25,5.64,0.0,3.62,0.0,16.31,0.19,0.07,1.06,0.41,0.12,0.47,16.31,0.81,276.08,cheela,481.57,115.37,19.86,3.51,2.2,0.88,3.55,277.4,400.41,1309.97,0.0,13.15,99.96,40.23,70.28,109.01,1.52,0.15,15.95,0.0,0.92,0.01,0.9,0.0,0.9,4.08,0.0,2.62,0.0,11.79,0.14,0.05,0.77,0.3,0.09,0.34,11.79,0.58,199.65
BFP605,Cauliflower potato canjee,bfp_manual,70.25,16.79,2.63,0.57,0.39,0.13,0.69,33.63,170.8,110.5,0.0,6.78,16.29,7.81,35.58,117.27,0.28,0.02,0.72,0.0,0.07,0.0,0.1,0.0,0.02,0.38,0.0,1.57,0.0,6.81,0.02,0.01,0.22,0.11,0.03,0.42,6.81,7.35,48.99,glass,148.87,35.58,5.58,1.21,0.83,0.28,1.45,71.27,361.95,234.18,0.0,14.36,34.53,16.55,75.39,248.51,0.59,0.05,1.52,0.0,0.16,0.01,0.22,0.0,0.05,0.81,0.0,3.32,0.0,14.43,0.04,0.02,0.47,0.24,0.06,0.89,14.43,15.57,103.82
BFP607,Mango milkshake with ice cream (Aam milkshake ice cream ke saath),bfp_manual,287.54,68.35,9.18,1.93,2.8,9.11,0.23,1682.09,752.44,102.71,1.3,69.36,56.22,6.62,16.64,85.24,0.15,0.03,0.77,0.0,0.03,0.0,0.21,4.01,0.17,0.44,0.0,0.56,0.0,13.64,0.02,0.08,0.08,0.24,0.04,1.33,13.64,4.99,275.4,tall glass,977.65,232.39,31.21,6.56,9.51,30.96,0.78,5719.1,2558.3,349.2,4.41,235.81,191.14,22.49,56.56,289.8,0.51,0.12,2.62,0.02,0.11,0.0,0.7,13.65,0.58,1.48,0.0,1.91,0.0,46.37,0.08,0.26,0.28,0.82,0.13,4.53,46.37,16.96,936.35
BFP608,Pineapple milkshake with ice cream (Ananas milkshake ice cream ke saath),bfp_manual,288.13,68.49,9.33,1.93,2.75,9.2,0.42,1668.1,740.34,92.8,1.3,68.78,56.51,6.54,16.65,85.12,0.12,0.03,0.56,0.0,0.16,0.0,0.2,4.01,0.19,0.02,0.0,0.28,0.0,6.13,0.03,0.07,0.07,0.24,0.04,1.27,6.13,5.39,118.02,tall glass,979.65,232.87,31.71,6.56,9.36,31.28,1.41,5671.54,2517.16,315.5,4.41,233.85,192.13,22.23,56.6,289.4,0.42,0.1,1.89,0.01,0.53,0.0,0.69,13.65,0.65,0.08,0.0,0.96,0.0,20.84,0.09,0.25,0.22,0.82,0.13,4.31,20.84,18.32,401.27
BFP609,Orange milkshake with ice cream (Narangi milkshake ice cream ke saath),bfp_manual,285.31,67.82,9.15,1.95,2.75,9.0,0.16,1666.45,738.94,92.78,1.3,69.8,56.43,6.35,16.65,87.59,0.19,0.03,0.57,0.0,0.01,0.0,0.2,4.01,0.14,0.04,0.0,0.29,0.0,6.28,0.03,0.07,0.08,0.25,0.03,1.48,6.28,6.13,187.28,tall glass,970.05,230.57,31.11,6.63,9.35,30.6,0.55,5665.94,2512.4,315.45,4.41,237.31,191.87,21.57,56.62,297.8,0.63,0.09,1.94,0.01,0.03,0.0,0.67,13.65,0.49,0.14,0.0,1.0,0.0,21.34,0.1,0.25,0.29,0.85,0.09,5.05,21.34,20.86,636.75
OSR002,Sattu drink,open_source_recipes,98.99,23.38,5.16,0.56,0.14,3.96,0.4,12.29,22.96,64.89,0.0,1.59,8.56,3.17,12.65,25.27,0.17,0.03,1.34,0.0,0.04,0.0,0.1,0.0,0.0,0.05,0.0,0.04,0.0,4.77,0.01,0.0,0.05,0.04,0.0,0.02,4.77,0.0,26.68,glass,528.78,124.87,27.54,3.02,0.74,21.14,2.12,65.66,122.64,346.64,0.0,8.48,45.7,16.92,67.55,134.98,0.89,0.14,7.14,0.0,0.24,0.02,0.53,0.0,0.03,0.25,0.0,0.21,0.0,25.48,0.05,0.02,0.26,0.22,0.03,0.11,25.48,0.0,142.52
OSR004,Apple and honey sorbet (Seb aur shehad ka sharbat),open_source_recipes,515.02,121.3,30.74,0.15,0.29,29.18,1.13,71.84,22.32,127.71,0.0,9.11,5.41,4.29,1.97,56.42,0.18,0.05,0.26,0.0,0.02,0.06,0.08,0.0,0.07,0.64,0.0,1.59,0.0,1.65,0.01,0.01,0.12,0.04,0.02,0.15,1.65,3.13,100.14,cup,836.27,196.96,49.92,0.25,0.47,47.38,1.84,116.65,36.24,207.37,0.0,14.8,8.78,6.96,3.2,91.6,0.29,0.07,0.42,0.0,0.04,0.1,0.12,0.0,0.11,1.03,0.0,2.59,0.0,2.68,0.02,0.01,0.19,0.07,0.03,0.24,2.68,5.08,162.6
OSR005,Thandai,open_source_recipes,424.55,101.18,9.13,3.59,5.89,8.21,0.8,2265.01,1979.56,732.16,0.0,112.31,98.38,25.58,22.69,140.99,0.6,0.12,1.06,0.0,0.37,0.01,0.48,0.0,0.76,0.54,0.0,1.37,0.0,7.18,0.05,0.09,0.23,0.28,0.04,1.58,7.18,1.44,152.88,glass,1076.12,256.45,23.15,9.1,14.92,20.8,2.02,5741.15,5017.62,1855.82,0.0,284.68,249.36,64.84,57.51,357.38,1.53,0.3,2.69,0.01,0.95,0.04,1.22,0.0,1.92,1.37,0.0,3.48,0.0,18.19,0.12,0.22,0.57,0.7,0.1,4.02,18.19,3.66,387.52
OSR006,Cucumber sharbat (Kheere ka sharbat),open_source_recipes,115.77,27.28,6.64,0.26,0.06,5.46,0.78,23.42,3.86,24.79,0.0,6.49,10.39,7.54,2.57,67.04,0.18,0.02,0.06,0.0,0.03,0.0,0.07,0.0,0.01,0.46,0.0,2.99,0.0,6.15,0.01,0.0,0.13,0.16,0.02,1.03,6.15,2.23,62.41,glass,475.8,112.14,27.27,1.07,0.24,22.45,3.21,96.25,15.85,101.89,0.0,26.68,42.72,30.99,10.55,275.55,0.73,0.09,0.25,0.01,0.12,0.0,0.28,0.0,0.03,1.89,0.0,12.3,0.0,25.26,0.03,0.01,0.52,0.68,0.09,4.23,25.26,9.16,256.5
OSR008,Nannari sharbat,open_source_recipes,378.57,88.79,23.62,0.01,0.01,23.58,0.0,3.16,0.43,4.51,0.0,2.67,0.45,0.61,1.16,3.35,0.05,0.03,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.02,0.21,0.89,0.83,cup,4221.0,990.01,263.41,0.12,0.11,262.97,0.0,35.2,4.74,50.3,0.0,29.82,4.99,6.79,12.92,37.3,0.56,0.3,0.15,0.0,0.0,0.01,0.27,0.0,0.01,0.04,0.0,0.18,0.0,2.29,0.01,0.0,0.02,0.03,0.01,0.19,2.29,9.92,9.2
OSR009,Semolina milk drink (Thari kanji),open_source_recipes,185.09,44.16,6.93,0.98,1.36,3.88,0.72,406.45,655.71,194.4,0.93,8.26,23.98,11.57,11.95,84.57,0.36,0.09,0.74,0.0,0.16,0.01,0.25,3.5,0.1,0.41,0.0,0.33,0.0,4.5,0.03,0.02,0.16,0.09,0.04,0.3,4.5,2.5,184.48,cup,487.66,116.35,18.25,2.59,3.59,10.23,1.9,1070.87,1727.6,512.2,2.46,21.77,63.19,30.5,31.48,222.81,0.96,0.22,1.94,0.0,0.43,0.01,0.66,9.22,0.26,1.07,0.0,0.87,0.0,11.86,0.08,0.04,0.42,0.25,0.09,0.79,11.86,6.58,486.04
OSR010,Saffron milk (Kesariya doodh),open_source_recipes,429.93,102.18,12.64,3.17,4.57,12.5,0.14,2511.5,1393.49,240.75,0.0,110.88,92.72,10.54,23.69,114.64,0.21,0.05,0.94,0.0,0.08,0.01,0.34,0.0,0.46,0.08,0.0,0.12,0.0,6.84,0.03,0.1,0.1,0.32,0.04,1.87,6.84,1.84,184.86,glass,1129.6,268.47,33.22,8.33,12.0,32.85,0.38,6598.72,3661.25,632.55,0.0,291.32,243.62,27.7,62.25,301.2,0.54,0.12,2.46,0.01,0.22,0.01,0.9,0.0,1.2,0.21,0.0,0.3,0.0,17.96,0.08,0.27,0.26,0.83,0.11,4.9,17.96,4.84,485.71
OSR011,Black rice kheer (Chak-hao kheer),open_source_recipes,621.5,147.94,22.93,4.37,4.91,12.57,0.76,2229.41,936.06,106.79,0.0,94.89,74.58,6.8,25.77,104.34,0.46,0.03,0.74,0.0,0.04,0.0,0.27,0.0,0.17,0.04,0.0,0.01,0.0,5.42,0.02,0.08,0.06,0.26,0.03,1.53,5.42,1.55,154.39,bowl,1290.65,307.22,47.62,9.07,10.19,26.1,1.59,4629.74,1943.89,221.77,0.0,197.06,154.88,14.13,53.51,216.69,0.96,0.07,1.54,0.01,0.08,0.0,0.55,0.0,0.35,0.07,0.0,0.01,0.0,11.25,0.05,0.18,0.13,0.54,0.06,3.18,11.25,3.22,320.61
OSR013,Apple sago payasam (Seb aur sabudana ki kheer),open_source_recipes,571.98,136.5,14.4,3.13,7.66,10.63,0.38,4006.92,2525.72,506.1,10.85,102.11,93.9,16.81,39.45,129.65,0.31,0.07,1.14,0.0,0.12,0.07,0.42,40.82,0.61,0.23,0.0,0.38,0.0,6.48,0.04,0.12,0.15,0.32,0.04,1.62,6.48,1.78,188.51,bowl,1893.61,451.91,47.68,10.36,25.36,35.2,1.26,13265.42,8361.71,1675.52,35.93,338.03,310.87,55.65,130.6,429.21,1.04,0.22,3.78,0.01,0.39,0.23,1.4,135.15,2.03,0.76,0.0,1.27,0.0,21.45,0.13,0.39,0.49,1.05,0.12,5.35,21.45,5.88,624.08
OSR014,Kesari bath,open_source_recipes,1022.15,244.57,31.38,2.4,12.59,20.16,1.65,6871.24,3797.93,802.88,27.84,7.7,34.68,16.01,1.7,65.68,0.69,0.17,2.13,0.0,0.37,0.0,0.52,104.34,0.73,1.41,0.0,0.25,0.0,4.84,0.06,0.01,0.21,0.16,0.02,0.15,4.84,0.0,254.83,bowl,1806.48,432.24,55.46,4.23,22.24,35.63,2.92,12143.83,6712.23,1418.96,49.2,13.6,61.29,28.3,3.01,116.08,1.23,0.29,3.77,0.0,0.65,0.01,0.92,184.4,1.3,2.49,0.0,0.44,0.0,8.55,0.11,0.01,0.37,0.29,0.04,0.27,8.55,0.0,450.36
OSR015,Putharekulu,open_source_recipes,1334.19,318.3,59.61,3.66,7.55,23.86,1.75,4437.94,1961.99,441.87,18.39,6.11,65.64,12.93,2.67,67.48,0.38,0.15,0.56,0.0,0.37,0.03,0.53,68.93,0.47,0.0,0.0,0.7,0.0,4.56,0.08,0.03,1.17,0.26,0.1,0.14,4.56,0.0,161.21,roll,713.79,170.29,31.89,1.96,4.04,12.77,0.94,2374.3,1049.67,236.4,9.84,3.27,35.12,6.92,1.43,36.1,0.2,0.08,0.3,0.0,0.2,0.01,0.28,36.88,0.25,0.0,0.0,0.38,0.0,2.44,0.04,0.01,0.63,0.14,0.05,0.08,2.44,0.0,86.24
