food_code,food_name,primarysource,energy_kj,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,sfa_mg,mufa_mg,pufa_mg,cholesterol_mg,calcium_mg,phosphorus_mg,magnesium_mg,sodium_mg,potassium_mg,iron_mg,copper_mg,selenium_ug,chromium_mg,manganese_mg,molybdenum_mg,zinc_mg,vita_ug,vite_mg,vitd2_ug,vitd3_ug,vitk1_ug,vitk2_ug,folate_ug,vitb1_mg,vitb2_mg,vitb3_mg,vitb5_mg,vitb6_mg,vitb7_ug,vitb9_ug,vitc_mg,carotenoids_ug,servings_unit,unit_serving_energy_kj,unit_serving_energy_kcal,unit_serving_carb_g,unit_serving_protein_g,unit_serving_fat_g,unit_serving_freesugar_g,unit_serving_fibre_g,unit_serving_sfa_mg,unit_serving_mufa_mg,unit_serving_pufa_mg,unit_serving_cholesterol_mg,unit_serving_calcium_mg,unit_serving_phosphorus_mg,unit_serving_magnesium_mg,unit_serving_sodium_mg,unit_serving_potassium_mg,unit_serving_iron_mg,unit_serving_copper_mg,unit_serving_selenium_ug,unit_serving_chromium_mg,unit_serving_manganese_mg,unit_serving_molybdenum_mg,unit_serving_zinc_mg,unit_serving_vita_ug,unit_serving_vite_mg,unit_serving_vitd2_ug,unit_serving_vitd3_ug,unit_serving_vitk1_ug,unit_serving_vitk2_ug,unit_serving_folate_ug,unit_serving_vitb1_mg,unit_serving_vitb2_mg,unit_serving_vitb3_mg,unit_serving_vitb5_mg,unit_serving_vitb6_mg,unit_serving_vitb7_ug,unit_serving_vitb9_ug,unit_serving_vitc_mg,unit_serving_carotenoids_ug
BFP450,Dessicated coconut chutney (Sookhe kase nariyal ki chutney) ,bfp_manual,1447.2,346.36,36.72,12.88,15.88,10.41,13.16,7170.12,1806.42,3556.04,0.0,73.55,215.92,101.68,321.07,821.02,5.44,0.63,26.11,0.02,1.23,0.28,2.15,0.0,2.36,8.53,0.0,29.8,0.0,98.84,0.27,0.16,1.7,0.91,0.17,0.75,98.84,1.41,7432.15,tablespoon,156.57,37.47,3.97,1.39,1.72,1.13,1.42,775.75,195.44,384.73,0.0,7.96,23.36,11.0,34.74,88.83,0.59,0.07,2.82,0.0,0.13,0.03,0.23,0.0,0.26,0.92,0.0,3.22,0.0,10.69,0.03,0.02,0.18,0.1,0.02,0.08,10.69,0.15,804.1
BFP451,Curd mint dip ,bfp_manual,320.89,76.13,9.11,4.82,2.44,7.83,0.77,1487.04,608.22,157.24,8.34,172.79,136.88,25.58,222.77,280.81,0.82,0.04,2.38,0.01,0.12,0.04,0.61,21.24,0.09,0.48,0.0,13.78,0.0,23.74,0.05,0.22,0.24,0.43,0.1,2.39,23.74,9.96,1486.12,tablespoon,105.76,25.09,3.0,1.59,0.8,2.58,0.25,490.09,200.46,51.82,2.75,56.95,45.11,8.43,73.42,92.55,0.27,0.01,0.78,0.0,0.04,0.01,0.2,7.0,0.03,0.16,0.0,4.54,0.0,7.82,0.02,0.07,0.08,0.14,0.03,0.79,7.82,3.28,489.79
BFP452,Curd vegetable dip,bfp_manual,236.81,56.21,6.04,3.88,1.94,5.42,0.63,1186.81,484.35,129.65,6.59,129.58,111.81,17.18,132.48,243.19,0.37,0.02,1.42,0.0,0.16,0.02,0.51,16.78,0.06,0.3,0.0,3.62,0.0,20.78,0.05,0.17,0.23,0.37,0.1,1.98,20.78,16.28,776.42,tablespoon,65.85,15.63,1.68,1.08,0.54,1.51,0.17,330.01,134.68,36.05,1.83,36.03,31.09,4.78,36.84,67.62,0.1,0.01,0.4,0.0,0.04,0.0,0.14,4.67,0.02,0.08,0.0,1.01,0.0,5.78,0.01,0.05,0.06,0.1,0.03,0.55,5.78,4.53,215.9
BFP453,Mayonnaise vegetable dip,bfp_manual,996.69,241.27,4.8,3.01,23.44,4.39,0.41,5037.79,12320.94,4872.03,29.91,91.42,80.69,11.86,119.58,168.95,0.28,0.01,0.92,0.0,0.1,0.01,0.37,75.73,5.36,0.19,0.0,2.35,0.0,16.42,0.04,0.15,0.15,0.3,0.09,1.61,16.42,10.69,533.2,tablespoon,426.65,103.28,2.05,1.29,10.04,1.88,0.17,2156.51,5274.18,2085.55,12.8,39.13,34.54,5.08,51.19,72.32,0.12,0.01,0.4,0.0,0.04,0.0,0.16,32.42,2.29,0.08,0.0,1.01,0.0,7.03,0.02,0.07,0.06,0.13,0.04,0.69,7.03,4.58,228.25
BFP455,Tomato and cucumber sandwich (Tamatar aur kheere ka sandwich),bfp_manual,633.31,150.68,20.51,4.03,6.31,1.79,2.1,3394.0,1422.96,271.27,13.52,76.75,54.61,22.08,222.22,168.24,1.15,0.09,3.57,0.0,0.3,0.02,0.43,60.83,0.21,3.22,0.0,21.79,0.0,21.92,0.1,0.05,0.81,0.13,0.07,1.01,21.92,9.04,2694.37,sandwich,498.73,118.66,16.15,3.17,4.97,1.41,1.66,2672.77,1120.58,213.62,10.65,60.44,43.0,17.39,174.99,132.49,0.91,0.07,2.81,0.0,0.23,0.02,0.34,47.9,0.17,2.54,0.0,17.16,0.0,17.26,0.08,0.04,0.64,0.1,0.05,0.8,17.26,7.12,2121.81
BFP456,Tomato sandwich (grilled),bfp_manual,796.46,189.92,21.29,6.26,9.39,2.58,1.91,5289.42,2266.63,366.32,24.95,150.9,147.21,19.26,420.6,156.87,0.88,0.08,3.56,0.0,0.27,0.03,0.7,97.59,0.32,4.78,0.0,14.87,0.0,21.95,0.11,0.07,0.85,0.16,0.07,1.36,21.95,11.61,2421.93,sandwich,611.29,145.77,16.34,4.8,7.2,1.98,1.47,4059.63,1739.64,281.15,19.15,115.81,112.98,14.78,322.81,120.4,0.68,0.06,2.73,0.0,0.21,0.02,0.54,74.9,0.24,3.67,0.0,11.41,0.0,16.85,0.09,0.06,0.65,0.12,0.05,1.04,16.85,8.91,1858.83
BFP457,French sandwich (toasted),bfp_manual,780.59,186.75,14.82,6.82,11.51,1.82,1.37,6209.2,3085.76,618.92,104.86,100.73,119.66,18.82,274.68,153.54,1.24,0.09,11.88,0.0,0.22,0.03,0.71,142.26,0.61,2.22,0.19,15.42,3.27,26.2,0.09,0.1,0.58,0.43,0.08,4.95,26.2,5.97,1965.65,sandwich,871.33,208.46,16.54,7.61,12.84,2.03,1.53,6931.02,3444.48,690.87,117.05,112.44,133.57,21.01,306.61,171.39,1.38,0.1,13.26,0.0,0.25,0.03,0.79,158.8,0.68,2.47,0.21,17.21,3.65,29.24,0.1,0.11,0.65,0.48,0.09,5.52,29.24,6.66,2194.16
BFP458,Peanut butter cucumber sandwich,bfp_manual,1022.44,243.33,29.76,9.04,10.56,2.91,3.35,2330.54,3606.49,3066.41,0.0,95.35,119.55,50.4,460.09,249.54,1.32,0.21,4.39,0.0,0.6,0.0,0.97,0.0,0.95,0.34,0.0,2.23,0.0,29.91,0.16,0.06,3.23,0.4,0.16,17.78,29.91,1.66,46.43,sandwich,564.9,134.44,16.44,5.0,5.83,1.61,1.85,1287.63,1992.59,1694.19,0.0,52.68,66.05,27.85,254.2,137.87,0.73,0.12,2.43,0.0,0.33,0.0,0.54,0.0,0.53,0.19,0.0,1.23,0.0,16.53,0.09,0.03,1.78,0.22,0.09,9.82,16.53,0.92,25.65
BFP459,Mint and peanut sandwich,bfp_manual,1149.34,273.59,31.83,7.18,13.88,2.78,3.67,7170.3,3192.06,965.8,21.7,114.99,93.61,34.02,453.3,198.91,1.7,0.18,4.92,0.0,0.51,0.18,0.7,97.59,0.65,0.76,0.0,16.52,0.0,31.82,0.17,0.07,1.65,0.13,0.09,0.47,31.82,3.57,2097.6,sandwich,564.15,134.29,15.62,3.52,6.81,1.37,1.8,3519.54,1566.82,474.06,10.65,56.44,45.95,16.7,222.5,97.63,0.83,0.09,2.42,0.0,0.25,0.09,0.35,47.9,0.32,0.37,0.0,8.11,0.0,15.62,0.09,0.04,0.81,0.06,0.04,0.23,15.62,1.75,1029.61
BFP460,Spicy chutney sandwich,bfp_manual,1050.8,249.58,34.03,8.74,9.58,3.96,3.73,1427.72,1784.87,4791.73,2.86,154.53,127.87,34.25,315.4,256.04,1.51,0.14,5.77,0.0,0.49,0.1,0.78,7.28,3.76,2.93,0.0,14.18,0.0,41.11,0.19,0.15,1.29,0.29,0.13,1.48,41.11,0.36,3331.65,sandwich,605.95,143.92,19.62,5.04,5.52,2.28,2.15,823.29,1029.25,2763.15,1.65,89.11,73.74,19.75,181.87,147.65,0.87,0.08,3.33,0.0,0.29,0.06,0.45,4.2,2.17,1.69,0.0,8.18,0.0,23.71,0.11,0.09,0.74,0.17,0.07,0.85,23.71,0.21,1921.2
BFP461,Chicken walnut sandwich (Chicken aur akhrot ke sandwich),bfp_manual,1196.23,285.78,22.62,12.58,16.77,1.77,1.53,1254.39,7422.68,3975.8,31.68,78.45,118.82,21.74,287.39,185.95,1.12,0.2,10.28,0.0,0.32,0.03,0.68,14.32,3.54,0.97,0.52,2.23,10.43,19.5,0.14,0.07,3.76,0.47,0.26,1.91,19.5,0.0,10.62,sandwich,796.99,190.4,15.07,8.38,11.17,1.18,1.02,835.73,4945.36,2648.88,21.11,52.26,79.16,14.48,191.48,123.89,0.74,0.13,6.85,0.0,0.21,0.02,0.45,9.54,2.36,0.64,0.34,1.49,6.95,12.99,0.1,0.05,2.51,0.31,0.17,1.27,12.99,0.0,7.07
BFP463,Rolled sandwich,bfp_manual,1229.14,293.07,34.69,6.45,15.29,2.7,2.07,8540.34,3627.34,611.05,35.25,117.68,76.22,17.8,321.57,144.43,1.23,0.11,5.14,0.0,0.37,0.02,0.56,155.95,0.56,0.13,0.0,8.5,0.0,25.48,0.17,0.06,1.26,0.04,0.07,0.5,25.48,4.11,391.68,sandwich,270.41,64.47,7.63,1.42,3.36,0.59,0.45,1878.88,798.01,134.43,7.76,25.89,16.77,3.92,70.75,31.77,0.27,0.02,1.13,0.0,0.08,0.0,0.12,34.31,0.12,0.03,0.0,1.87,0.0,5.61,0.04,0.01,0.28,0.01,0.02,0.11,5.61,0.91,86.17
BFP466,Ribbon sandwich,bfp_manual,1001.35,239.26,24.76,6.26,13.37,4.66,2.92,7886.97,3336.33,606.71,34.85,157.85,156.29,23.81,382.11,152.57,1.05,0.1,3.2,0.0,0.78,0.01,0.83,143.63,0.44,0.11,0.0,2.09,0.0,24.43,0.12,0.08,1.08,0.22,0.1,1.69,24.43,10.63,111.78,ribbon,428.08,102.29,10.58,2.68,5.72,1.99,1.25,3371.68,1426.28,259.37,14.9,67.48,66.82,10.18,163.35,65.22,0.45,0.04,1.37,0.0,0.33,0.0,0.35,61.4,0.19,0.05,0.0,0.89,0.0,10.44,0.05,0.03,0.46,0.09,0.04,0.72,10.44,4.55,47.79
BFP467,Checker board sandwich,bfp_manual,1451.9,348.37,25.94,7.37,24.65,2.9,2.22,14933.64,6379.53,964.39,64.42,188.02,185.85,23.8,358.25,140.33,1.11,0.09,3.7,0.0,0.47,0.01,0.95,264.51,0.62,0.06,0.0,1.95,0.0,23.15,0.13,0.11,1.21,0.25,0.08,1.81,23.15,0.14,161.67,square,534.18,128.17,9.54,2.71,9.07,1.07,0.82,5494.34,2347.14,354.81,23.7,69.17,68.38,8.76,131.81,51.63,0.41,0.03,1.36,0.0,0.17,0.0,0.35,97.32,0.23,0.02,0.0,0.72,0.0,8.52,0.05,0.04,0.45,0.09,0.03,0.67,8.52,0.05,59.48
BFP470,Cheese open sandwich,bfp_manual,1149.18,274.07,28.42,9.84,14.24,3.24,1.74,4429.64,5872.02,2057.09,28.38,256.25,266.28,23.29,504.41,147.36,1.22,0.09,5.69,0.0,0.31,0.0,1.15,80.73,2.2,0.01,0.0,8.72,0.0,23.52,0.14,0.12,0.92,0.19,0.07,1.79,23.52,1.08,710.64,sandwich,632.05,150.74,15.63,5.41,7.83,1.78,0.96,2436.3,3229.61,1131.4,15.61,140.94,146.46,12.81,277.43,81.05,0.67,0.05,3.13,0.0,0.17,0.0,0.63,44.4,1.21,0.0,0.0,4.79,0.0,12.93,0.08,0.07,0.5,0.1,0.04,0.98,12.93,0.6,390.85
BFP471,Sunset and sunrise open sandwich,bfp_manual,1008.85,241.31,18.89,8.58,15.14,1.95,1.39,2538.94,7632.82,3131.09,123.49,114.07,141.03,16.08,381.29,132.15,1.28,0.08,15.22,0.0,0.23,0.03,0.83,86.74,3.56,1.57,0.25,7.42,4.41,31.85,0.11,0.12,0.69,0.53,0.1,6.25,31.85,4.66,836.53,sandwich,834.83,199.68,15.63,7.1,12.53,1.61,1.15,2100.98,6316.16,2590.98,102.18,94.39,116.71,13.31,315.51,109.35,1.06,0.07,12.59,0.0,0.19,0.02,0.69,71.78,2.94,1.3,0.21,6.14,3.65,26.36,0.09,0.1,0.57,0.44,0.09,5.17,26.36,3.86,692.23
BFP472,Danish luncheon sandwich,bfp_manual,812.59,193.82,17.77,9.03,10.1,1.13,1.52,4606.32,3020.34,772.38,124.4,77.13,111.84,17.99,365.63,164.39,1.27,0.09,15.25,0.0,0.22,0.02,0.79,112.76,0.59,0.36,0.24,6.08,4.23,29.96,0.17,0.1,1.3,0.63,0.14,6.18,29.96,2.72,186.31,sandwich,701.88,167.41,15.35,7.8,8.72,0.98,1.31,3978.71,2608.82,667.14,107.45,66.62,96.6,15.54,315.82,141.99,1.1,0.08,13.17,0.0,0.19,0.02,0.68,97.4,0.51,0.31,0.21,5.25,3.65,25.88,0.15,0.09,1.13,0.54,0.12,5.34,25.88,2.35,160.93
BFP478,Chocolate swiss roll,bfp_manual,1275.42,306.08,26.97,6.01,19.76,18.83,0.29,11557.39,5977.93,829.61,138.28,42.79,105.05,24.88,44.53,135.64,1.08,0.17,10.78,0.0,0.09,0.0,0.73,210.55,0.98,0.71,0.22,0.21,3.85,18.82,0.04,0.13,0.17,0.56,0.07,5.51,18.82,0.4,163.32,swiss roll,604.23,145.0,12.78,2.85,9.36,8.92,0.14,5475.31,2832.04,393.03,65.51,20.27,49.77,11.79,21.1,64.26,0.51,0.08,5.11,0.0,0.04,0.0,0.35,99.75,0.47,0.34,0.1,0.1,1.83,8.91,0.02,0.06,0.08,0.26,0.03,2.61,8.91,0.19,77.38
BFP479,Lemon curd filling,bfp_manual,945.72,225.62,26.41,3.43,12.58,26.13,0.0,7258.25,3484.0,649.25,118.13,16.39,50.13,3.7,34.9,47.38,0.6,0.03,10.18,0.0,0.0,0.0,0.35,169.25,0.61,0.0,0.21,0.93,3.65,12.85,0.02,0.06,0.04,0.38,0.04,4.59,12.85,2.55,110.05,tablespoon,236.43,56.41,6.6,0.86,3.14,6.53,0.0,1814.56,871.0,162.31,29.53,4.1,12.53,0.93,8.73,11.84,0.15,0.01,2.55,0.0,0.0,0.0,0.09,42.31,0.15,0.0,0.05,0.23,0.91,3.21,0.0,0.01,0.01,0.1,0.01,1.15,3.21,0.64,27.51
BFP480,Jam filling,bfp_manual,772.43,184.62,46.15,0.0,0.0,41.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tablespoon,125.52,30.0,7.5,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFP498,Chocolate glace icing,bfp_manual,1832.75,436.29,62.43,3.22,20.8,59.88,0.0,13019.43,5570.86,691.43,44.49,26.75,115.73,87.44,8.66,264.16,2.04,0.68,0.0,0.0,0.0,0.0,1.23,200.1,0.5,0.0,0.0,1.8,0.0,6.35,0.03,0.03,0.29,0.01,0.01,0.04,6.35,0.0,133.68,tablespoon,438.71,104.44,14.95,0.77,4.98,14.33,0.0,3116.52,1333.53,165.51,10.65,6.4,27.7,20.93,2.07,63.23,0.49,0.16,0.0,0.0,0.0,0.0,0.3,47.9,0.12,0.0,0.0,0.43,0.0,1.52,0.01,0.01,0.07,0.0,0.0,0.01,1.52,0.0,32.0
BFP499,Butter icing,bfp_manual,2099.69,500.72,71.64,0.19,25.37,71.64,0.0,16077.28,6453.83,873.51,65.74,12.48,7.85,2.12,5.98,13.56,0.14,0.09,0.0,0.0,0.0,0.0,0.1,295.68,0.57,0.0,0.0,2.28,0.0,0.0,0.0,0.02,0.01,0.02,0.0,0.06,0.0,0.0,187.65,tablespoon,340.15,81.12,11.61,0.03,4.11,11.61,0.0,2604.52,1045.52,141.51,10.65,2.02,1.27,0.34,0.97,2.2,0.02,0.01,0.0,0.0,0.0,0.0,0.02,47.9,0.09,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,30.4
BFP500,Chocolate butter icing,bfp_manual,1967.95,469.59,61.72,3.21,24.77,59.82,0.0,15536.7,6576.91,828.39,54.9,31.87,115.42,87.55,4.99,258.74,1.85,0.71,0.0,0.0,0.0,0.0,1.22,246.91,0.59,0.0,0.0,2.15,0.0,6.27,0.03,0.03,0.28,0.01,0.01,0.05,6.27,0.0,163.3,tablespoon,381.78,91.1,11.97,0.62,4.8,11.61,0.0,3014.12,1275.92,160.71,10.65,6.18,22.39,16.98,0.97,50.2,0.36,0.14,0.0,0.0,0.0,0.0,0.24,47.9,0.11,0.0,0.0,0.42,0.0,1.22,0.01,0.01,0.06,0.0,0.0,0.01,1.22,0.0,31.68
BFP502,Almond biscuit (Badam ke biscuit),bfp_manual,1702.04,407.74,52.14,6.25,19.7,22.19,1.5,11115.97,5751.48,1207.31,73.79,44.05,180.97,23.88,151.76,108.03,1.11,0.12,3.57,0.0,0.33,0.06,0.66,210.06,1.3,2.77,0.07,2.15,1.23,12.26,0.07,0.07,0.44,0.47,0.05,2.01,12.26,0.16,256.91,biscuit,316.15,75.74,9.69,1.16,3.66,4.12,0.28,2064.79,1068.34,224.26,13.71,8.18,33.61,4.44,28.19,20.07,0.21,0.02,0.66,0.0,0.06,0.01,0.12,39.02,0.24,0.51,0.01,0.4,0.23,2.28,0.01,0.01,0.08,0.09,0.01,0.37,2.28,0.03,47.72
BFP506,Gingerman biscuit,bfp_manual,1495.83,357.43,55.24,6.26,12.73,21.64,2.0,7015.98,3359.65,814.95,70.42,41.35,177.73,20.44,918.57,119.45,1.59,0.11,4.97,0.0,0.89,0.04,0.69,126.89,0.88,3.55,0.1,3.32,1.71,13.81,0.08,0.05,0.42,0.51,0.07,2.53,13.81,10.26,369.71,gingerman,531.62,127.03,19.63,2.22,4.52,7.69,0.71,2493.48,1194.02,289.63,25.03,14.7,63.16,7.27,326.46,42.45,0.56,0.04,1.77,0.0,0.32,0.01,0.24,45.1,0.31,1.26,0.03,1.18,0.61,4.91,0.03,0.02,0.15,0.18,0.02,0.9,4.91,3.65,131.39
BFP507,Coffee drops,bfp_manual,1850.76,443.07,43.06,7.57,27.16,18.27,1.88,10039.61,6128.67,9079.1,94.23,57.09,213.02,48.6,88.17,196.91,1.48,0.36,4.29,0.0,0.87,0.03,1.01,182.44,1.26,10.72,0.18,17.28,2.53,23.05,0.13,0.08,0.71,0.58,0.19,7.21,23.05,0.21,239.69,small,218.45,52.3,5.08,0.89,3.21,2.16,0.22,1184.99,723.37,1071.62,11.12,6.74,25.14,5.74,10.41,23.24,0.17,0.04,0.51,0.0,0.1,0.0,0.12,21.53,0.15,1.27,0.02,2.04,0.3,2.72,0.02,0.01,0.08,0.07,0.02,0.85,2.72,0.03,28.29
BFP508,Christmas biscuit,bfp_manual,1697.5,406.07,60.97,5.67,15.88,26.01,2.17,9684.43,4055.26,753.97,64.54,29.07,158.34,16.46,127.36,98.76,1.2,0.13,2.56,0.0,0.47,0.04,0.69,186.46,0.45,3.43,0.08,1.85,1.09,11.69,0.09,0.04,0.43,0.43,0.05,1.87,11.69,0.0,246.98,biscuit,351.6,84.11,12.63,1.17,3.29,5.39,0.45,2005.89,839.95,156.17,13.37,6.02,32.8,3.41,26.38,20.46,0.25,0.03,0.53,0.0,0.1,0.01,0.14,38.62,0.09,0.71,0.02,0.38,0.23,2.42,0.02,0.01,0.09,0.09,0.01,0.39,2.42,0.0,51.15
BFP509,Christmas wreath biscuit,bfp_manual,1613.81,386.05,58.07,5.43,15.01,24.89,2.28,9137.98,3841.65,713.28,60.87,29.71,153.81,16.47,120.2,109.25,1.21,0.13,2.5,0.0,0.45,0.04,0.66,175.85,0.45,3.4,0.07,3.31,1.03,11.5,0.09,0.04,0.43,0.42,0.05,1.9,11.5,10.36,258.7,biscuit,354.43,84.79,12.75,1.19,3.3,5.47,0.5,2006.93,843.72,156.65,13.37,6.52,33.78,3.62,26.4,23.99,0.27,0.03,0.55,0.0,0.1,0.01,0.14,38.62,0.1,0.75,0.02,0.73,0.23,2.53,0.02,0.01,0.09,0.09,0.01,0.42,2.53,2.28,56.82
BFP510,Christmas bell biscuit,bfp_manual,1692.4,404.85,60.79,5.66,15.84,25.94,2.33,9656.35,4043.82,751.91,64.34,32.0,158.06,16.59,127.01,99.76,1.22,0.13,2.56,0.0,0.52,0.04,0.69,185.9,0.45,3.42,0.08,1.94,1.09,11.67,0.09,0.04,0.43,0.43,0.05,1.87,11.67,0.01,246.77,biscuit,351.6,84.11,12.63,1.18,3.29,5.39,0.48,2006.11,840.1,156.21,13.37,6.65,32.84,3.45,26.39,20.73,0.25,0.03,0.53,0.0,0.11,0.01,0.14,38.62,0.09,0.71,0.02,0.4,0.23,2.42,0.02,0.01,0.09,0.09,0.01,0.39,2.42,0.0,51.27
BFP512,Christmas tree biscuit,bfp_manual,1612.1,385.63,58.41,5.43,15.0,24.77,2.65,9135.46,3825.08,716.12,60.87,35.04,150.01,16.38,120.45,102.25,1.18,0.13,2.46,0.0,0.44,0.04,0.66,175.85,0.44,3.23,0.07,1.74,1.03,11.76,0.09,0.05,0.43,0.42,0.06,1.77,11.76,7.34,239.81,biscuit,354.06,84.69,12.83,1.19,3.29,5.44,0.58,2006.38,840.08,157.28,13.37,7.7,32.95,3.6,26.45,22.46,0.26,0.03,0.54,0.0,0.1,0.01,0.15,38.62,0.1,0.71,0.02,0.38,0.23,2.58,0.02,0.01,0.09,0.09,0.01,0.39,2.58,1.61,52.67
BFP513,Chocolate cream shells,bfp_manual,1786.52,427.17,59.26,5.1,19.34,34.72,0.9,11847.8,5007.78,845.04,80.56,28.53,147.28,20.27,126.84,97.19,1.08,0.14,3.78,0.0,0.21,0.01,0.6,226.89,0.57,2.2,0.08,1.96,1.37,10.53,0.06,0.05,0.29,0.38,0.04,1.94,10.53,0.0,233.62,shell,410.68,98.2,13.62,1.17,4.45,7.98,0.21,2723.51,1151.16,194.25,18.52,6.56,33.86,4.66,29.16,22.34,0.25,0.03,0.87,0.0,0.05,0.0,0.14,52.16,0.13,0.5,0.02,0.45,0.31,2.42,0.01,0.01,0.07,0.09,0.01,0.45,2.42,0.0,53.7
BFP516,Jelly biscuit,bfp_manual,1695.15,404.61,55.24,4.23,19.33,29.76,2.02,11379.83,5122.32,1318.31,44.67,36.46,181.96,29.4,110.57,118.08,1.19,0.12,0.69,0.0,0.86,0.02,0.7,200.63,0.53,0.94,0.0,1.69,0.0,9.46,0.24,0.04,0.29,0.29,0.09,4.24,9.46,0.14,178.99,biscuit,303.54,72.45,9.89,0.76,3.46,5.33,0.36,2037.7,917.22,236.06,8.0,6.53,32.58,5.26,19.8,21.14,0.21,0.02,0.12,0.0,0.15,0.0,0.13,35.92,0.1,0.17,0.0,0.3,0.0,1.69,0.04,0.01,0.05,0.05,0.02,0.76,1.69,0.03,32.05
BFP517,Cherry and walnut cookies,bfp_manual,1772.21,422.6,59.35,5.63,18.75,30.37,1.3,8172.93,4345.91,4853.5,60.15,46.27,157.16,30.43,114.62,125.24,1.31,0.23,3.92,0.0,0.51,0.03,0.71,152.42,0.79,6.31,0.07,9.39,1.19,14.14,0.09,0.05,0.31,0.41,0.11,2.92,14.14,0.0,186.54,cookies,311.47,74.27,10.43,0.99,3.3,5.34,0.23,1436.39,763.79,853.0,10.57,8.13,27.62,5.35,20.14,22.01,0.23,0.04,0.69,0.0,0.09,0.01,0.12,26.79,0.14,1.11,0.01,1.65,0.21,2.49,0.02,0.01,0.06,0.07,0.02,0.51,2.49,0.0,32.78
BFP518,Cheese straws,bfp_manual,1586.28,382.0,30.61,9.83,24.28,1.79,1.29,14097.76,6666.28,1285.0,201.93,160.64,363.75,21.19,587.42,123.91,1.29,0.09,7.94,0.0,0.31,0.05,1.13,310.8,0.89,2.78,0.43,3.25,6.04,24.36,0.09,0.11,0.42,0.78,0.09,10.1,24.36,0.0,288.21,straw,153.04,36.85,2.95,0.95,2.34,0.17,0.12,1360.08,643.13,123.97,19.48,15.5,35.09,2.04,56.67,11.95,0.12,0.01,0.77,0.0,0.03,0.0,0.11,29.98,0.09,0.27,0.04,0.31,0.58,2.35,0.01,0.01,0.04,0.08,0.01,0.97,2.35,0.0,27.81
BFP519,Butterfly biscuit,bfp_manual,1418.18,341.45,25.33,9.98,22.11,2.44,1.02,12948.5,6071.65,1120.15,169.12,202.49,377.85,20.46,572.05,128.56,1.09,0.08,6.91,0.0,0.25,0.04,1.2,274.62,0.79,2.21,0.35,2.74,4.8,21.62,0.08,0.12,0.35,0.72,0.08,8.8,21.62,0.21,259.25,biscuit,172.27,41.48,3.08,1.21,2.69,0.3,0.12,1572.92,737.55,136.07,20.54,24.6,45.9,2.49,69.49,15.62,0.13,0.01,0.84,0.0,0.03,0.0,0.15,33.36,0.1,0.27,0.04,0.33,0.58,2.63,0.01,0.01,0.04,0.09,0.01,1.07,2.63,0.03,31.49
BFP527,Fruit puree tart,bfp_manual,1190.17,286.5,30.42,3.35,16.83,9.79,1.31,10474.57,4419.59,674.31,42.87,19.64,44.94,12.89,49.65,94.06,0.63,0.09,0.14,0.0,0.22,0.39,0.32,182.93,0.49,2.19,0.0,2.28,0.0,10.88,0.06,0.06,0.32,0.28,0.06,0.67,10.88,4.67,415.88,tart,662.18,159.4,16.92,1.86,9.36,5.45,0.73,5827.79,2458.95,375.17,23.85,10.93,25.0,7.17,27.62,52.33,0.35,0.05,0.08,0.0,0.12,0.22,0.18,101.78,0.28,1.22,0.0,1.27,0.0,6.05,0.03,0.03,0.18,0.16,0.03,0.37,6.05,2.6,231.39
BFP534,Cream buns,bfp_manual,895.95,215.74,14.16,4.45,15.81,5.95,0.31,9563.47,4255.82,695.39,93.93,45.27,72.18,8.47,45.49,79.54,0.5,0.03,6.08,0.0,0.07,0.0,0.41,220.82,0.57,0.76,0.13,0.78,2.19,11.14,0.04,0.11,0.14,0.42,0.04,3.86,11.14,0.39,169.29,bun,746.16,179.67,11.79,3.71,13.17,4.96,0.26,7964.58,3544.3,579.13,78.22,37.7,60.11,7.06,37.88,66.24,0.41,0.03,5.07,0.0,0.06,0.0,0.34,183.9,0.48,0.63,0.1,0.65,1.83,9.28,0.03,0.09,0.12,0.35,0.04,3.21,9.28,0.33,140.99
BFP535,Savoury puffs,bfp_manual,793.43,190.79,10.8,9.51,15.24,4.51,0.33,7148.2,3263.0,558.58,70.73,68.83,122.75,17.43,2274.24,180.95,1.19,0.09,7.22,0.0,0.1,0.01,0.63,148.0,0.46,0.6,0.33,1.76,6.34,10.87,0.05,0.1,1.57,0.54,0.13,3.49,10.87,1.08,175.38,puff,1097.92,264.0,14.95,13.16,21.09,6.24,0.46,9891.32,4515.18,772.94,97.87,95.25,169.85,24.11,3146.98,250.4,1.65,0.13,10.0,0.0,0.14,0.01,0.87,204.8,0.64,0.83,0.45,2.43,8.78,15.04,0.07,0.14,2.17,0.74,0.18,4.82,15.04,1.49,242.69
